Plnt,ABC,CC Ind,MRP,Material,UM,SLoc,Bin,Unres Qty On Hand,  Last Count,Std Cst,Material description,MS,MS2
US53,C,X,TY1,200423.001,EA,DE01,B2-E,75.000,,0.81,BOX MAILER DIE CUT 7X5X2 MOTTLE WHT,RG,
US53,C,X,TY1,200647.001,EA,1000,I6-B,1.000,,17.50,FAN 40MM X40MM X10MM 24V DC,RG,
US53,C,X,TY1,200838.001,FT,DE01,K42-D1,0.000,,2.07,TBG TGN .31ID X .44OD X .06W TYPE R-3603,RG,
US53,C,X,TY1,200867.001,FT,DE01,K42-E1,0.000,,1.32,TBG TYGON 1/4 ID X 3/8 OD X 1/16 W,RG,
US53,C,X,TY1,200896.002,EA,DE01,RIC-A3,0.000,,0.41,"CLAMP HOSE SPRING 1/2"" SST",RG,
US53,C,X,TY1,200968.011,EA,RN05,,0.000,,0.03,WASHER FL #6 0.437OD SST,RG,
US53,C,X,TY1,200968.011,EA,1000,RIC-A,0.000,08/13/2024,0.03,WASHER FL #6 0.437OD SST,RG,
US53,C,X,TY1,200968.011,EA,DE01,RIC-A,0.000,,0.03,WASHER FL #6 0.437OD SST,RG,
US53,C,X,TY1,201286.001,EA,1000,,0.000,,113.34,HEAT EXCHANGER,RG,
US53,C,X,TY1,201286.001,EA,RN05,,3.000,,113.34,HEAT EXCHANGER,RG,
US53,C,X,TY1,201286.001,EA,DE01,P1-A,269.000,,113.34,HEAT EXCHANGER,RG,
US53,C,X,TY1,201287.001,EA,DE01,RIC-A3,0.000,,0.06,"SCREW THREAD FORMING #6-19 X 1/2""",RG,
US53,C,X,TY1,201364.001,EA,DE01,K42-H1,0.000,,2.00,ADAPTER 3/8 BARB TO 1/4 BARB,RG,
US53,C,X,TY1,201385.001,EA,1000,,0.000,,0.94,CONN HOSE NYL 1/4NPT FEM TUFF-LITE,RG,
US53,C,X,TY1,201385.001,EA,DE01,K42-H2,0.000,,0.94,CONN HOSE NYL 1/4NPT FEM TUFF-LITE,RG,
US53,C,X,TY1,201714.000,EA,1000,,0.000,,53.71,GREASE SI STOPCOCK HI VAC FORMULA,RG,
US53,C,X,TY1,201714.000,EA,DE01,RIC-A2,0.000,,53.71,GREASE SI STOPCOCK HI VAC FORMULA,RG,
US53,C,X,TY1,201783.001,EA,1000,,0.000,,1.59,"ELBOW REDUCER BARB 3/8"" X 1/4"" NYLON",RG,
US53,C,X,TY1,201783.001,EA,DE01,K42-H4,0.000,,1.59,"ELBOW REDUCER BARB 3/8"" X 1/4"" NYLON",RG,
US53,C,X,TY1,202382.003,EA,1000,B2-E,0.000,,17.34,ANSELL TNT BLUE TEXTURED DISP GLOVE LG,RG,
US53,C,X,TY1,202382.003,EA,DE01,BULB,0.000,,17.34,ANSELL TNT BLUE TEXTURED DISP GLOVE LG,RG,
US53,C,X,TY1,202397.001,EA,1000,,24.000,,5.93,TOUCH-UP PAINT MIDNIGHT BLUE,RG,
US53,C,X,TY1,202619.003,EA,1000,RIC-A,0.000,08/13/2024,0.02,RIVET POP OE DOMED HD AL,RG,
US53,C,X,TY1,202619.003,EA,DE01,RIC-A,0.000,,0.02,RIVET POP OE DOMED HD AL,RG,
US53,,,001,202992.001,EA,1000,,0.000,,25.01,"PRESSURE GAUGE 0-100PSI,0-7BAR,1/8NPT",RG,
US53,C,X,TY1,203315.000,EA,1000,,0.000,,0.06,ELEC PIN/SKT 3POSN,RG,
US53,C,X,TY1,203315.000,EA,DE01,RIC-A3,0.000,,0.06,ELEC PIN/SKT 3POSN,RG,
US53,C,X,TY1,203525.005,EA,1000,RIC-A,0.000,08/13/2024,0.01,LOCKWSHR INT T SST #06,RG,
US53,C,X,TY1,203525.005,EA,DE01,RIC-A,0.000,,0.01,LOCKWSHR INT T SST #06,RG,
US53,C,X,TY1,204372.001,EA,1000,,0.000,,0.85,ELBOW M 1/4 NPT-3/8 T NYLON,RG,
US53,C,X,TY1,204372.001,EA,DE01,K42-H3,0.000,,0.85,ELBOW M 1/4 NPT-3/8 T NYLON,RG,
US53,C,X,TY1,205064.000,EA,1000,RIC-A,0.000,08/13/2024,0.02,NUT 6-32 EXT LK KEPS SMALL PATTERN,RG,
US53,C,X,TY1,205064.000,EA,DE01,RIC-A,0.000,,0.02,NUT 6-32 EXT LK KEPS SMALL PATTERN,RG,
US53,C,X,TY1,205085.026,EA,1000,RIC-A,0.000,08/13/2024,0.05,SCR 6-32X.50  SOCHD HEX SST,RG,
US53,C,X,TY1,205085.026,EA,DE01,RIC-A,0.000,,0.05,SCR 6-32X.50  SOCHD HEX SST,RG,
US53,C,X,TY1,205085.029,EA,1000,RIC-A,0.000,08/13/2024,0.30,SCRCAP SCH HEX SST 6-32 X.88LG,RG,
US53,C,X,TY1,205085.029,EA,DE01,RIC-A,0.000,,0.30,SCRCAP SCH HEX SST 6-32 X.88LG,RG,
US53,C,X,TY1,253963.000,EA,1000,RIC-A,0.000,08/13/2024,0.08,NUT 8-32 EXT LOCK KEPS,RG,
US53,C,X,TY1,253963.000,EA,DE01,RIC-A,0.000,,0.08,NUT 8-32 EXT LOCK KEPS,RG,
US53,C,X,TY1,254741.000,EA,1000,,0.000,,0.07,CONN BODY PIN/SKT 2-POSN,RG,
US53,C,X,TY1,254741.000,EA,DE01,RIC-A3,0.000,,0.07,CONN BODY PIN/SKT 2-POSN,RG,
US53,C,X,TY1,258376.000,EA,1000,,0.000,,3.78,TAPE THD SEALING TEFLON 1/2 W,RG,
US53,C,X,TY1,258376.000,EA,DE01,RIC-A3,0.000,,3.78,TAPE THD SEALING TEFLON 1/2 W,RG,
US53,C,X,TY1,265357.002,EA,1000,,0.000,,7.57,COUPLING PANEL MOUNT BLK,RG,
US53,C,X,TY1,265357.002,EA,DE01,K42-A2,184.000,,7.57,COUPLING PANEL MOUNT BLK,RG,
US53,C,X,TY1,268992.001,EA,1000,,0.000,,0.63,GUARD FINGER,RG,
US53,C,X,TY1,268992.001,EA,DE01,K42-A1,0.000,,0.63,GUARD FINGER,RG,
US53,C,X,TY1,269395.002,EA,1000,,0.000,,13.92,TBG SHRINK KYNAR .064 CLR (4FT LENGTHS),RG,
US53,C,X,TY1,269395.002,EA,DE01,DD-00-0,0.000,,13.92,TBG SHRINK KYNAR .064 CLR (4FT LENGTHS),RG,
US53,C,X,TY1,269422.003,EA,1000,,0.000,,0.33,CABLE CLAMP WIRE.375 DIA.,RG,
US53,C,X,TY1,269422.003,EA,DE01,RIC-A2,0.000,,0.33,CABLE CLAMP WIRE.375 DIA.,RG,
US53,C,X,TY1,269823.001,EA,1000,,0.000,,0.13,INSERT FTG TUBE 1/4 ID TUBE,RG,
US53,C,X,TY1,269823.001,EA,DE01,RIC-A3,0.000,,0.13,INSERT FTG TUBE 1/4 ID TUBE,RG,
US53,C,X,TY1,269832.002,EA,1000,,0.000,,3.65,TERM BLK 5 POSITION,RG,
US53,C,X,TY1,269832.002,EA,DE01,K42-I1,0.000,,3.65,TERM BLK 5 POSITION,RG,
US53,C,X,TY1,269837.002,EA,1000,,0.000,,155.00,PUMP 24VDC BRUSHLESS,RG,
US53,C,X,TY1,269837.002,EA,RN05,,1.000,,155.00,PUMP 24VDC BRUSHLESS,RG,
US53,C,X,TY1,269837.002,EA,DE01,A2-D,216.000,,155.00,PUMP 24VDC BRUSHLESS,RG,
US53,C,X,TY1,269906.001,EA,1000,,0.000,,0.15,CONN BODY PIN/SKT 4POSN,RG,
US53,C,X,TY1,269906.001,EA,DE01,RIC-A2,0.000,,0.15,CONN BODY PIN/SKT 4POSN,RG,
US53,C,X,TY1,270117.003,EA,1000,,0.000,,53.00,SWITCH FLOW 100 PSI MAX,RG,
US53,C,X,TY1,270117.003,EA,DE01,K42-C2,92.000,,53.00,SWITCH FLOW 100 PSI MAX,RG,
US53,C,X,TY1,270900.001,ROL,1000,,0.000,,161.00,BUBBLE WRAP 3/16IN PC 220 ANTI-STAT,RG,
US53,C,X,TY1,270900.001,ROL,DE01,,0.000,,161.00,BUBBLE WRAP 3/16IN PC 220 ANTI-STAT,RG,
US53,C,X,TY1,271212.001,EA,1000,,0.000,,24.25,FAN BRUSHLESS 24VDC,RG,
US53,C,X,TY1,271212.001,EA,RN05,,1.000,,24.25,FAN BRUSHLESS 24VDC,RG,
US53,C,X,TY1,271212.001,EA,DE01,A2-E,291.000,,24.25,FAN BRUSHLESS 24VDC,RG,
US53,C,X,TY1,271213.001,EA,1000,,0.000,,16.16,SWITCH TEMPERATURE (OPEN @ 130F,RG,
US53,C,X,TY1,271213.001,EA,DE01,K42-F2,242.000,,16.16,SWITCH TEMPERATURE (OPEN @ 130F,RG,
US53,,,001,271630.008,EA,1000,,0.000,,0.30,O-RING .799 ID X .103 W BUNA-N,RG,
US53,,,001,271637.001,EA,1000,,0.000,,3.01,CAPTIVE SCREW #4-40 UNC 303 SST,RG,
US53,C,X,TY1,280690.004,EA,1000,,0.000,,0.20,BUMPER RUBBER BLK .81SQ X.30H,RG,
US53,C,X,TY1,280690.004,EA,DE01,K42-B1,0.000,,0.20,BUMPER RUBBER BLK .81SQ X.30H,RG,
US53,C,X,TY1,297835.039,EA,1000,,0.000,,0.03,CONT PIN MOD 18-22AWG,RG,
US53,C,X,TY1,297835.039,EA,DE01,RIC-A3,0.000,,0.03,CONT PIN MOD 18-22AWG,RG,
US53,C,X,TY1,299136.001,EA,1000,,0.000,,0.04,CABLE TIE MINIATURE 5.5LG,RG,
US53,C,X,TY1,299136.001,EA,DE01,RIC-A2,0.000,,0.04,CABLE TIE MINIATURE 5.5LG,RG,
US53,C,X,TY1,299363.052,EA,1000,,0.000,,40.25,LUBRICANT GREASE HTSINK DOW CORNING,RG,
US53,C,X,TY1,299363.052,EA,DE01,RIC-A2,0.000,,40.25,LUBRICANT GREASE HTSINK DOW CORNING,RG,
US53,C,X,TY6,320610,EA,1000,,0.000,,174.54,DETECTOR UNIT MINICAL 4 ML,RG,
US53,C,X,TY1,320610.01,EA,1000,I6-B,0.000,,24.44,DETECTOR HOLDER,RG,
US53,C,X,TY6,320610.02,EA,1000,,0.000,,23.77,AMPOULE HOLDER MEASURE CPL.,RG,
US53,C,X,TY1,320610.0201,EA,1000,I6-B,0.000,,21.38,AMPOULE HOLDER MEASURE MINI,RG,
US53,C,X,TY6,320610.0202,EA,1000,,0.000,,2.39,RESISTOR COMPL. FOR AMPOULE HOLDER,RG,
US53,C,X,TY6,320610.03,EA,1000,,0.000,,25.25,AMPOULE HOLDER REFERENCE CPL.,RG,
US53,C,X,TY1,320610.0301,EA,1000,I6-B,0.000,,22.86,AMPOULE HOLDER REFERENCE MINI,RG,
US53,C,D,TY1,332723.901,EA,1000,D6-B,6.000,04/15/2024,10.13,WinTest DMA Application for Electroforce,RG,
US53,A,X,TY1,401041.901,EA,1000,,0.000,04/10/2019,"3,864.23",FCO LN2 OPTION,RG,
US53,A,X,TY1,401041.901,EA,RT01,,0.000,,"3,864.23",FCO LN2 OPTION,RG,
US53,C,X,TY1,401084.901,EA,1000,,0.000,,126.75,HARNESS CTR PRT OVEN (W45),RG,
US53,C,X,TY1,401616.901,EA,1000,,0.000,,72.56,HARNESS PRT OVEN (W18),RG,
US53,C,D,TY1,401764.901,EA,1000,,0.000,02/02/2022,147.85,HARNESS GUN HEATER OVEN (W20),RG,
US53,A,A,TY1,401892.901,EA,1100,,0.000,,"5,002.80",ARES /RSA G2 FORCE CONVECTION OVEN (FCO),RG,
US53,A,A,TY1,401892.901,EA,RN05,,1.000,,"5,002.80",ARES /RSA G2 FORCE CONVECTION OVEN (FCO),RG,
US53,A,A,TY1,401892.901,EA,RT01,,1.000,,"5,002.80",ARES /RSA G2 FORCE CONVECTION OVEN (FCO),RG,
US53,A,A,TY1,401892.901,EA,1000,R2-C,2.000,11/05/2024,"5,002.80",ARES /RSA G2 FORCE CONVECTION OVEN (FCO),RG,
US53,C,X,TY1,402041.901,EA,1100,,0.000,,2.48,SOFTWARE-TRIOS,RG,
US53,C,X,TY1,402041.901,EA,1000,D7-B,28.000,,2.48,SOFTWARE-TRIOS,RG,
US53,B,A,TY1,404041.901,EA,1000,R2-C,1.000,11/07/2024,"2,515.59",ARES-G2/RSA-G2 FCO AIR CHILLER PANEL,RG,
US53,,X,001,533421.001,EA,1000,,0.000,,44.44,POWER HARNESS,RG,
US53,,,001,533608.901,EA,1000,,0.000,,710.04,HR OSP CUP ASSEMBLY - BOXED,RG,
US53,,X,001,534072.901,EA,1000,,0.000,,"2,016.11",HRX0 DWR APP KIT,RG,
US53,,,001,534301.982,EA,1000,,0.000,,"2,456.57",HR 1 MOTOR BEARING REMAN,RG,
US53,,,001,534640.941,EA,1000,,0.000,,551.30,HRX0 OSP UPPER GEOMETRY SOLID SM-SW,RG,
US53,,X,001,545844.901,EA,1000,,0.000,,584.81,UPPER HEATED PLATE (UHP) ASSY MK2,RG,
US53,C,X,TY1,604102.001,M,1000,I6-B,0.000,,0.17,CABLE 0.049X1 UNSHIELDED BLACK FEP,RG,
US53,C,X,TY1,604103.001,M,1000,I6-B,0.000,,0.17,CABLE 0.049X1 UNSHIELDED GREEN FEP,RG,
US53,C,X,TY1,604104.001,M,1000,I6-B,0.000,,0.17,CABLE 0.049X1 UNSHIELDED BLUE/PURPLE FEP,RG,
US53,C,X,TY1,604105.001,M,1000,I6-B,0.000,,0.17,CABLE 0.049X1 UNSHIELDED YELLOW FEP,RG,
US53,C,X,TY1,604131.001,EA,1000,I6-B,0.000,,0.18,SCREW M1 X 4 SS PFHD,RG,
US53,C,C,TH1,700732.001,EA,1000,H7-A,0.000,03/23/2023,257.50,ESG IQ/OQ MANUAL 3300,RG,
US53,C,D,TY1,760285.901,EA,1000,D6-B,6.000,05/30/2023,10.13,WinTest Software for Electroforce System,RG,
US53,C,X,TY1,761561.901,EA,1000,,0.000,,10.25,WinTest 9 Software Electroforce System,RG,
US53,C,X,TY1,810522.01,EA,1000,I6-B,0.000,,2.39,RESISTOR 200 OHM 0.05%,RG,
US53,C,X,TY1,813110.102701,EA,1000,I6-B,0.000,,49.05,PELTIER MODULE 1MD04-127-15,RG,
US53,C,X,TY1,815600.15,M,1000,I6-B,0.000,,0.02,CABLE COATED COPPER 0.15MM2,RG,
US53,C,X,TY1,815720.01,M,1000,I6-B,0.000,,6.73,HEAT SHRINK TUBE 2MM PTFE,RG,
US53,C,X,TY1,841925.01,EA,1000,I6-B,0.000,,64.80,SIL-PAD 1500ST (SHEET),RG,
US53,C,X,TY1,880104,EA,1000,,0.000,,450.89,ADHESIVE DC Q1-9226 2 KG KIT,RG,
US53,C,X,TY1,920097.001,EA,1000,,0.000,,0.75,NAMEPLATE LOGO Q-SERIES,RG,
US53,C,X,TY1,920097.001,EA,DE01,RIC-BTM,0.000,,0.75,NAMEPLATE LOGO Q-SERIES,RG,
US53,,,001,920239.901,EA,1000,,0.000,,4.94,HARNESS TOUCH SCREEN 6.4 (W5),RG,
US53,C,X,TY1,922097.001,EA,1000,I6-C,53.000,,3.50,TA NAMEPLATE,RG,
US53,C,A,TY1,924119.901,EA,1000,"R6-C,R6-B",17.000,11/07/2024,119.99,MONITOR FLAT PANEL 24 IN,RG,
US53,C,X,TY1,952170.901,EA,1000,,0.000,,3.15,ASSY BRKT FAB EXCHANGER,RG,
US53,C,X,TY1,952170.901,EA,DE01,K42-G,292.000,,3.15,ASSY BRKT FAB EXCHANGER,RG,
US53,C,X,TY1,952199.001,EA,1000,,0.000,,1.00,GASKET RESERVOIR TGA HEAT EXCHANGER,RG,
US53,C,X,TY1,952199.001,EA,DE01,RIC-A2,0.000,,1.00,GASKET RESERVOIR TGA HEAT EXCHANGER,RG,
US53,C,X,TY1,953171.901,EA,1000,,0.000,,6.00,HARNESS TGA HE INTERCONNECT (W24),RG,
US53,C,X,TY1,953171.901,EA,RN05,,1.000,,6.00,HARNESS TGA HE INTERCONNECT (W24),RG,
US53,C,X,TY1,953171.901,EA,DE01,K42-C1,180.000,,6.00,HARNESS TGA HE INTERCONNECT (W24),RG,
US53,C,X,TY6,953260.901,EA,1000,,0.000,,485.08,TA HEAT EXCHANGER,RG,
US53,C,X,TY6,953260.901,EA,DE01,,18.000,,485.08,TA HEAT EXCHANGER,RG,
US53,C,X,TY6,953260.904,EA,1000,,0.000,,485.08,TA HEAT EXCHANGER UNTD,RG,
US53,C,X,TY6,953260.904,EA,DE01,,0.000,,485.08,TA HEAT EXCHANGER UNTD,RG,
US53,C,X,TY6,953260.905,EA,1000,,0.000,,153.75,FAN HEAT EXCHANGER,RG,
US53,C,X,TY6,953260.905,EA,DE01,,0.000,,153.75,FAN HEAT EXCHANGER,RG,
US53,C,X,TY1,953261.901,EA,1000,,0.000,,48.62,HEAT EXCHANGER TOP AND BASE,RG,
US53,C,X,TY1,953261.901,EA,RN05,,0.000,,48.62,HEAT EXCHANGER TOP AND BASE,RG,
US53,C,X,TY1,953261.901,EA,DE01,P1-A,9.000,,48.62,HEAT EXCHANGER TOP AND BASE,RG,
US53,C,X,TY1,953266.001,EA,1000,,0.000,,21.89,RESERVOIR TGA HT XCHGR EXTERNAL FILL,RG,
US53,C,X,TY1,953266.001,EA,RN05,,5.000,,21.89,RESERVOIR TGA HT XCHGR EXTERNAL FILL,RG,
US53,C,X,TY1,953266.001,EA,DE01,A2-C,37.000,,21.89,RESERVOIR TGA HT XCHGR EXTERNAL FILL,RG,
US53,C,X,TY1,953553.901,EA,1000,,0.000,,11.32,HEAT EXCHANGER TGA INPUT HARNESS,RG,
US53,C,X,TY1,953553.901,EA,RN05,,0.000,,11.32,HEAT EXCHANGER TGA INPUT HARNESS,RG,
US53,C,X,TY1,953553.901,EA,DE01,K42-F1,292.000,,11.32,HEAT EXCHANGER TGA INPUT HARNESS,RG,
US53,C,X,TY1,953554.901,EA,1000,,0.000,,17.21,HEAT EXCHANGER DC INPUT HARNESS,RG,
US53,C,X,TY1,953554.901,EA,RN05,,4.000,,17.21,HEAT EXCHANGER DC INPUT HARNESS,RG,
US53,C,X,TY1,953554.901,EA,DE01,K42-B2,138.000,,17.21,HEAT EXCHANGER DC INPUT HARNESS,RG,
US53,C,X,TY1,956385.001,EA,RN05,,3.000,,19.10,BULB HALOGEN 120V 250 W CUSTOM,RG,
US53,C,X,TY1,956385.001,EA,1000,B2-E,0.000,,19.10,BULB HALOGEN 120V 250 W CUSTOM,RG,
US53,C,X,TY1,956385.001,EA,DE01,B2-E,181.000,,19.10,BULB HALOGEN 120V 250 W CUSTOM,RG,
US53,C,X,TY6,956387.901,EA,1000,,0.000,,84.60,KIT HALOGEN BULBS - CERAMIC WRAP,RG,
US53,C,X,TY6,956387.901,EA,DE01,,0.000,,84.60,KIT HALOGEN BULBS - CERAMIC WRAP,RG,
US53,C,X,TY6,956395.901,EA,1000,,0.000,,19.10,BULB HALOGEN CERAMIC YARN WRAPPED,RG,
US53,C,X,TY6,956395.901,EA,DE01,,0.000,,19.10,BULB HALOGEN CERAMIC YARN WRAPPED,RG,
US53,C,X,TY1,956396.000,EA,1000,,25.000,,0.01,INSTR REPLACING IR BULBS TGA IR FURNACE,RG,
US53,C,X,TY1,956396.000,EA,DE01,PRINT,0.000,,0.01,INSTR REPLACING IR BULBS TGA IR FURNACE,RG,
US53,,X,001,957352.901,EA,1000,,0.000,,315.07,KIT SEALED ALUMINUM PANS,RG,
US53,C,X,TY1,957368.001,EA,1000,B2-E,0.000,,7.39,INSERT FOAM DIE CUT QUARTZ LAMPS,RG,
US53,C,X,TY1,957368.001,EA,DE01,B2-E,75.000,,7.39,INSERT FOAM DIE CUT QUARTZ LAMPS,RG,
US53,C,X,TY1,957369.000,EA,DE01,,0.000,,0.01,INSTR REPLACING IR BULBS Q-5000 TGA,RG,
US53,C,X,TY1,982166.004,EA,1000,,0.000,,7.00,SAMPLE COMPLIANCE SINGLE CANTILEVER,RG,
US53,C,X,TY1,984308.004,EA,1000,,5.000,,4.00,DMA CALIBRATION STD .030 THICK,RG,
US53,C,X,TY1,999888.030,EA,1000,,0.000,11/28/2023,100.00,NON-STD (SERVICE) ELECTROFORCE,RG,
US53,,,001,290002463,EA,1000,,0.000,,175.50,Xevo TQ Absolute Shipping Pack,RG,
US53,C,X,TY1,171386-001,G,1000,,0.000,,0.30,"ADHESIVE,EPOXY,LT115,60Z",RG,
US53,C,X,TY1,171386-002,G,1000,,0.000,,0.01,"ADHESIVE,EPOXY,LT115,12OZ",RG,
US53,B,X,TY1,210282-X,EA,1000,,0.000,,572.50,"WEDGE, GRIP 0-4mm",RG,
US53,C,X,TY1,260948-001,EA,1000,,0.000,,0.44,"LABEL,BLANK,1.25x2.5",RG,
US53,C,X,TY1,285306-001,EA,1000,,0.000,,0.01,"ASSY, LM1 SERIES II",RG,
US53,C,X,TY6,285306-002,EA,1000,E6-E,0.000,,476.58,"MOTOR ASSY,CUST REF",RG,
US53,C,X,TY1,285306-003,EA,1000,,0.000,,0.01,"CUSTOMER REF DATA,MOTOR ASSEMBLY",RG,
US53,C,X,TY6,285306-004,EA,1000,F3-B,0.000,,569.07,MOTOR ASSY,RG,
US53,A,A,TY8,285306-0050,EA,1100,,0.000,,726.50,"MOTOR ASSY,LM1",RG,
US53,A,A,TY8,285306-0050,EA,RN05,,2.000,,726.50,"MOTOR ASSY,LM1",RG,
US53,A,A,TY8,285306-0050,EA,1000,V2-B,14.000,11/05/2024,726.50,"MOTOR ASSY,LM1",RG,
US53,C,X,TY1,285307-001,EA,1000,,0.000,,0.01,MAGNET,RG,
US53,C,X,TY1,285307-002,EA,1000,,0.000,,0.01,HS-38DH,RG,
US53,C,X,TY1,285307-003,EA,1000,O5,0.000,08/12/2016,21.00,TRIDUS 39SH,RG,
US53,C,X,TY1,285308-001,EA,1000,,0.000,,0.01,CARRIER,RG,
US53,B,A,TY1,285309-001,EA,1100,,0.000,,27.35,"MOTOR FRAME, LM1 SERIES II",RG,
US53,B,A,TY1,285309-001,EA,1000,"M3B,M10D",175.000,11/05/2024,27.35,"MOTOR FRAME, LM1 SERIES II",RG,
US53,A,A,TY1,285310-001,EA,1000,M8C,511.000,11/05/2024,42.09,"LAMINATIONS, E-CORE",RG,
US53,C,X,TY1,285310-002,EA,1000,,0.000,,0.01,"LAMINATIONS, E-CORE",RG,
US53,C,X,TY1,285312-001,EA,1000,,0.000,,0.01,BOBBIN,RG,
US53,C,X,TY1,285314-001,EA,1000,,0.000,,0.01,COIL ASSY,PP,
US53,C,X,TY1,285314-002,EA,1000,,0.000,,0.01,"COIL ASSY,WITHOUT SENSOR",PP,
US53,C,X,TY1,285314-003,EA,1000,,0.000,,0.01,COIL ASSY W/THERMOCOUPLE,PP,
US53,C,X,TY1,285536-001,EA,1000,E6-D,0.000,,9.50,FLEXURE,RG,
US53,B,B,TY1,285746-001,EA,1000,M5C,0.000,02/27/2023,3.85,"RIVET PLATE, FRAME JOINT",RG,
US53,C,B,TY1,285747-001,EA,1100,,0.000,,2.75,"RIVET PLATE, LOAD ADAPTER",RG,
US53,C,B,TY1,285747-001,EA,1000,M5C,0.000,02/02/2024,2.75,"RIVET PLATE, LOAD ADAPTER",RG,
US53,C,X,TY1,285762-001,EA,1000,M5C,0.000,,0.06,"RIVET,SOLID, UNIVERSAL HEAD",RG,
US53,C,D,TY1,285765-001,EA,1000,M5D,0.000,11/21/2017,1.18,"FLEXURE DAMPING PAD, LM1",RG,
US53,C,X,TY1,285765-002,EA,1000,,0.000,,1.18,"FLEXURE DAMPING PAD, LM3",RG,
US53,C,C,TY1,286081-001,EA,1000,M5D,0.000,03/03/2023,1.24,CONNECTOR LM1 SERIES II,RG,
US53,C,D,TY1,286133-001,EA,1000,M3B,0.000,12/06/2016,0.65,"TRANSFER TAPE, DIE CUT LM1",RG,
US53,C,X,TY1,286134-001,EA,1000,O5,0.000,08/12/2016,0.79,TRANSFER TAPE DOUBLE WIDE LM1,RG,
US53,C,D,TY1,286163-001,EA,1000,M5C,0.000,11/19/2020,0.27,RIVET BLIND,RG,
US53,C,X,TY1,286164-001,EA,1000,,0.000,,0.27,SCREW #2-56,RG,
US53,C,X,TY1,286450-001,EA,1000,,0.000,,0.27,"SCREW, HEX HEAD 1/4-20",PP,
US53,C,X,TY1,286461-001,EA,1000,M5C,0.000,,0.09,SCREW #6-32,RG,
US53,C,X,TY1,286885-001,EA,1000,,0.000,,0.79,"CONNECTOR,LM0",RG,
US53,C,X,TY1,287067-001,EA,1000,,0.000,,0.30,"FLEXURE DAMPING PAD, LM0",RG,
US53,C,X,TY1,287073-001,EA,1000,,0.000,,0.06,"BOBBIN, LM0",RG,
US53,C,X,TY1,287080-001,EA,1000,,0.000,,19.50,"RIVET, LOAD PLATE, LM0",RG,
US53,C,X,TY1,287081-001,EA,1000,,0.000,,1.50,"RIVET, FRAME JOINT, LM0",RG,
US53,C,X,TY1,287179-001,EA,1000,,0.000,,26.00,"MAGNET ASSY, MAGNETIZED,LM0",RG,
US53,C,X,TY1,287179-002,EA,1000,,0.000,,0.06,HS-38DH,RG,
US53,C,X,TY1,287179-003,EA,1000,,0.000,,0.06,TRIDUS 39SH,RG,
US53,C,X,TY6,287965-001,EA,1000,,0.000,,0.01,"LABEL, FINAL ASSY,IP,GMT968",RG,
US53,C,X,TY1,290118-001,EA,1000,,0.000,,0.06,"MAGNET ARMATURE ASSY, LMNEXT",RG,
US53,C,X,TY1,291000-001,EA,1000,,0.000,,0.06,"FLEXURE, LMNEXT",RG,
US53,C,X,TY1,291168-001,EA,1000,M2D,0.000,12/21/2016,"1,235.00","FRAME, LMNEXT",RG,DP
US53,C,X,TY1,291170-001,EA,1000,M3D,0.000,10/03/2018,10.25,"BUMP STOP, LMNEXT",RG,DP
US53,C,X,TY1,291172-001,EA,1000,,0.000,,0.06,"LOADPLATE, LMNEXT",RG,
US53,C,X,TY1,291384-001,EA,1000,,0.000,,42.00,HEAT SPREADER,RG,
US53,C,X,TY1,291486-001,EA,1000,,0.000,,"1,146.53",STACK ASSY LMNEXT,RG,
US53,C,X,TY1,291696-001,EA,1000,,0.000,,0.06,"LAMINATION, SINGLE, LMNEXT",RG,
US53,B,D,TY1,293700-001,EA,1000,MC1,60.000,04/25/2023,13.45,STACK CLAMP,RG,
US53,C,X,TY1,293902-001,EA,1000,,0.000,,0.01,"COIL ASSY, LMNEXT",RG,
US53,C,X,TY1,293930-001,EA,1000,,0.000,,0.11,SHCS 4-40 X 5/8 LG,RG,
US53,C,X,TY1,293930-002,EA,1000,,0.000,,0.11,SHCS 4-40 X 1/2 LG,RG,
US53,C,X,TY1,295450-001,EA,1000,,0.000,,3.50,"FLEXURE, EDGE TREATED, LM0",RG,
US53,C,X,TY1,295451-001,EA,1000,,0.000,,0.01,"FLEXURE, LM0",RG,
US53,C,X,TY1,295625-001,EA,1000,,0.000,,44.78,"COIL ASSY, W/RTD LM0",RG,
US53,C,X,TY1,295625-002,EA,1000,,0.000,,0.01,COIL ASSY,RG,
US53,C,X,TY1,295625-003,EA,1000,,0.000,,32.24,"COIL ASSY, W/THERMOCOUPLE",RG,
US53,C,X,TY1,295644-001,EA,1000,,0.000,,195.00,"CARRIER, LM0",RG,
US53,C,X,TY1,295645-001,EA,1000,,0.000,,187.00,"FRAME, LM0",RG,
US53,C,X,TY1,295646-001,EA,1000,,0.000,,13.57,"LAMINATIONS, ECORE, LM0",RG,
US53,C,X,TY1,295655-001,EA,1000,,0.000,,0.49,"TRANSFER TAPE,LOAD PLATE, LM0",RG,
US53,C,X,TY1,295656-001,EA,1000,,0.000,,0.49,"TRANSFER TAPE, FRM PLATE, LM0",RG,
US53,C,X,TY1,295657-001,EA,1000,,0.000,,2.80,"RIVET PLATE, LOAD ADAPTER",RG,
US53,C,X,TY1,295658-001,EA,1000,,0.000,,17.85,"RIVET PLATE, FRAME JOINT",RG,
